,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,9602.0,1.0,61.0,28122.28,10.41154,18.0,0.0,0.0,58.59926,197.4725,5656.516315,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
11,7831.0,1.0,83.0,2842.64,9.946927,17.0,0.0,0.0,47.81985,184.967,4262.753521,4.0,4.0,3.0,3.0,3.0,6.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
12,8087.0,4.0,50.0,45042.86,10.6054,10.0,0.0,0.0,60.14219,165.0182,5526.132591,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
13,7747.0,0.0,28.0,13554.79,11.62498,14.0,2.0,0.0,43.45813,184.9496,4408.149328,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
14,9500.0,0.0,37.0,72185.15,5.15128,11.0,1.0,0.0,70.41272,172.4441,6101.79747,2.0,2.0,3.0,3.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
15,4775.0,0.0,47.0,17528.05,6.921287,15.0,1.0,2.0,3.309503,149.9378,1026.042379,1.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16,531.0,2.0,56.0,56131.21,10.14030426,16.0,3.0,1.0,10.81997919,172.456745,1655.780173,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
17,6666.0,0.0,58.0,77599.57,5.919417,17.0,1.0,1.0,50.63449,182.4653,4507.354465,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18,8805.0,4.0,51.0,8361.24,11.75222,11.0,0.0,2.0,69.12212,179.9476,6093.076557,4.0,4.0,5.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6280.0,1.0,57.0,75507.18,8.954105,11.0,0.0,2.0,59.00106,240.1149,5367.063694,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
20,2552.0,1.0,63.0,45016.56,10.94745,10.0,2.0,0.0,7.990345,222.6143,1654.594921,5.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
21,4354.0,10.0,32.0,36377.21,10.98759,10.0,2.0,0.0,8.285158,277.6513,1824.879678,2.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
22,3617.0,4.0,19.0,64727.28,14.06211,11.0,0.0,0.0,5.855481,104.9643,1200.247776,2.0,1.0,1.0,6.0,3.0,4.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
23,9631.0,7.0,54.0,19826.85,5.478988,14.0,0.0,0.0,50.74296,204.9496,4721.806173,2.0,2.0,1.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
24,63.0,1.0,81.0,69965.65,6.081975067,15.0,0.0,0.0,12.25062113,92.5018,1095.950634,5.0,5.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,2994.0,1.0,29.0,5317.94,6.133776,8.0,3.0,0.0,2.847117,159.9794,1075.372195,4.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
26,462.0,4.0,39.0,50666.54,4.88644359,6.0,0.0,2.0,13.99579075,240.114868,1877.852717,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,8012.0,0.0,65.0,61583.24,11.62325,11.0,1.0,0.0,68.78508,139.9349,6285.801266,4.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,4395.0,0.0,57.0,66698.79,10.76198,11.0,0.0,0.0,9.900853,222.6281,1880.847695,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
29,3706.0,1.0,37.0,25009.73,12.10369,13.0,1.0,0.0,5.88788,162.4827,871.4588583,5.0,3.0,4.0,5.0,3.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
30,7.0,2.0,30.0,26759.64,7.791632265,16.0,0.0,0.0,4.26425515,114.950905,979.6127078,2.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,8686.0,0.0,73.0,44282.56,8.803547,9.0,0.0,0.0,59.1268,219.9902,5338.376401,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,3.0,1.0,48.0,18925.23,14.91353964,15.0,2.0,0.0,17.08722662,119.95684,2164.579412,4.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
33,2288.0,0.0,67.0,91903.25,9.877819,11.0,2.0,0.0,3.908371,104.9781,841.0151958,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,9163.0,1.0,82.0,83813.21,13.33731,9.0,1.0,0.0,39.62761,194.9768,3572.738241,3.0,4.0,3.0,5.0,1.0,5.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
35,9444.0,2.0,35.0,115029.8,10.15194,8.0,0.0,1.0,36.05704,235.1591,3729.770527,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
36,3527.0,0.0,30.0,24813.82,10.86587,19.0,2.0,0.0,4.380312,232.6228,1046.538825,4.0,3.0,4.0,3.0,4.0,5.0,3.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
37,3001.0,3.0,27.0,145569.5,12.87677,6.0,2.0,0.0,2.258878,174.9919,755.0711809,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
38,5557.0,2.0,39.0,31680.79,11.12098,11.0,1.0,2.0,63.05008,139.9568,5530.421045,3.0,4.0,4.0,3.0,3.0,5.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
39,314.0,1.0,73.0,75866.75,10.11985468,11.0,0.0,0.0,7.661226872,92.488023,583.0259559,4.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4452.0,3.0,45.0,58187.04,12.12404,12.0,0.0,0.0,8.342325,114.9509,1377.652033,2.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,9220.0,4.0,66.0,98836.2,9.443369,16.0,1.0,1.0,43.86959,220.1323,4203.265113,4.0,4.0,4.0,6.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
42,2484.0,4.0,87.0,58015.78,10.66838,12.0,1.0,0.0,9.000396,140.0013,1462.964796,4.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
43,6066.0,1.0,24.0,25042.36,4.190636,13.0,1.0,0.0,71.7248,192.4885,6243.997319,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
44,8960.0,3.0,59.0,84770.13,9.69156,9.0,2.0,0.0,70.69188,172.4624,6193.73618,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
45,384.0,1.0,60.0,37703.83,4.946414499,12.0,1.0,0.0,17.18829795,184.967019,1828.279015,4.0,5.0,5.0,1.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
46,810.0,1.0,49.0,25435.29,12.9775086,11.0,4.0,0.0,8.294910436,182.460772,1048.128938,2.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
47,8594.0,2.0,62.0,12705.84,14.64928,18.0,2.0,0.0,67.10152,252.6378,6130.335448,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
48,405.0,4.0,48.0,25299.48,10.16142541,13.0,1.0,0.0,3.288124191,160.00128,627.0001275,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
49,2175.0,2.0,71.0,26012.53,6.751421,11.0,2.0,1.0,30.7698,117.4835,2744.394944,5.0,3.0,4.0,6.0,2.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,1048.0,5.0,28.0,1443.16,9.306097105,15.0,0.0,1.0,2.017579009,142.485486,756.2815791,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
51,4051.0,2.0,38.0,29210.9,5.367668,9.0,1.0,0.0,4.839337,182.447,833.2996999,3.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
52,418.0,4.0,74.0,57900.98,9.581508542,12.0,2.0,0.0,4.924623699,207.49737,922.1362066,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
53,1012.0,3.0,46.0,60953.64,11.21221327,12.0,2.0,0.0,7.852675802,127.458638,1034.285556,4.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54,5334.0,1.0,75.0,30009.55,7.352787,14.0,0.0,0.0,52.42146,182.4676,4592.61237,3.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
55,4887.0,10.0,27.0,48848.88,11.64544,10.0,0.0,0.0,22.744,210.127,2774.912011,5.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
56,970.0,0.0,33.0,49397.46,11.24862413,14.0,3.0,0.0,8.840888613,172.44408,1069.849043,5.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
57,8931.0,3.0,82.0,23942.2,6.48996,17.0,0.0,0.0,66.77433,102.4746,5548.354455,5.0,5.0,6.0,4.0,3.0,4.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,5917.0,3.0,39.0,26310.0,5.4121,15.0,1.0,0.0,41.92048,275.1336,4314.292516,2.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
59,5753.0,1.0,89.0,26652.94,7.951989,13.0,1.0,0.0,59.71663,147.4738,4970.688189,6.0,6.0,4.0,2.0,5.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
60,7256.0,3.0,68.0,28371.99,9.628199,10.0,1.0,0.0,64.52906,139.9568,5587.309027,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
61,9400.0,0.0,42.0,25678.29,9.381688,11.0,0.0,0.0,41.17585,134.9801,3561.612414,3.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
62,8451.0,1.0,68.0,35741.44,7.626861,11.0,0.0,0.0,61.13096,149.9845,5397.392962,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
63,2666.0,1.0,77.0,15205.14,15.12772,12.0,2.0,0.0,6.71156,255.1665,1200.461726,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
64,2450.0,6.0,22.0,53008.8,9.31867,14.0,1.0,1.0,1.805094,92.5018,505.1435902,5.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
65,321.0,1.0,73.0,28654.87,5.307097721,13.0,1.0,0.0,13.67931764,149.977753,1245.328696,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
66,8921.0,1.0,87.0,14634.81,12.95729,17.0,2.0,0.0,54.11361,240.1149,4868.237911,5.0,5.0,4.0,4.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
67,721.0,6.0,43.0,11661.07,6.858268186,16.0,1.0,2.0,4.800346852,242.610632,1680.337106,5.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
68,5520.0,0.0,70.0,9416.77,11.68265,15.0,3.0,0.0,62.85596,232.6378,6155.213641,3.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
69,1553.0,4.0,44.0,36637.4,18.0799042,19.0,1.0,0.0,1.45460211,192.440432,619.3340158,4.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
70,4985.0,4.0,42.0,45217.59,6.072082,16.0,0.0,0.0,19.9897,200.1185,2705.01162,3.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
71,5532.0,0.0,73.0,22773.12,7.184528,11.0,1.0,1.0,58.52603,197.4876,5216.298758,4.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
72,8837.0,1.0,84.0,60276.48,7.338928,3.0,2.0,0.0,68.20321,139.9678,5797.443843,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
73,9822.0,8.0,33.0,32011.22,2.63849,14.0,1.0,1.0,53.90038,174.991,5202.411958,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
74,8872.0,1.0,25.0,13265.39,8.377711,14.0,2.0,0.0,60.05643,137.4392,5272.094696,4.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75,2196.0,1.0,67.0,91825.37,12.69755,7.0,2.0,0.0,4.418468,137.4836,985.5470101,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
76,9387.0,0.0,63.0,50927.0,8.259933,17.0,2.0,1.0,55.73208,267.6427,5645.707551,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
77,2586.0,10.0,42.0,20896.26,8.884262,14.0,1.0,0.0,3.771607,207.4974,1117.284921,2.0,2.0,4.0,4.0,1.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
78,7684.0,3.0,42.0,140367.2,8.568476,15.0,0.0,0.0,54.37108,160.0122,4824.624209,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
79,3920.0,2.0,41.0,74249.58,8.414471,10.0,1.0,0.0,3.230823,184.9496,1178.011696,4.0,4.0,4.0,4.0,2.0,2.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
80,5231.0,10.0,59.0,12642.1,10.83426,13.0,2.0,2.0,60.16962,139.9816,5626.09355,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
81,5391.0,0.0,42.0,94042.03,12.10338,9.0,2.0,0.0,67.94385,232.6415,6182.78427,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
82,5056.0,0.0,42.0,33436.51,4.86844,11.0,0.0,0.0,62.9209,159.9512,5341.417352,5.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
83,4603.0,1.0,40.0,69433.42,4.386127,17.0,1.0,2.0,11.3031,160.0013,1217.604663,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
84,2354.0,0.0,55.0,34844.99,11.63888,8.0,2.0,0.0,3.437502,157.4698,419.4107069,2.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
85,9639.0,4.0,50.0,149952.7,6.771885,7.0,1.0,0.0,67.85943,187.6422,6140.576122,2.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
86,1572.0,0.0,34.0,52634.87,6.842059381,10.0,1.0,0.0,3.098560266,182.460772,723.0321035,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
87,6749.0,4.0,80.0,76436.8,5.653727,14.0,1.0,2.0,67.20269,207.6094,6031.136319,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
88,8460.0,4.0,83.0,13285.84,10.42544,11.0,0.0,0.0,69.06894,184.9785,6083.905265,3.0,2.0,2.0,4.0,4.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
89,1349.0,3.0,44.0,57644.66,13.18140871,16.0,3.0,1.0,6.485770796,137.483594,1291.915318,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
90,9259.0,1.0,47.0,95706.49,10.76147,14.0,1.0,0.0,52.69603,142.4827,5169.811527,4.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
91,8705.0,0.0,18.0,22871.51,15.76081,11.0,0.0,0.0,52.38257,192.4705,4791.676231,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
92,4449.0,3.0,62.0,32383.92,13.74408,6.0,2.0,0.0,3.033312,162.4689,618.6284163,4.0,4.0,3.0,5.0,1.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
93,8684.0,2.0,81.0,49975.22,11.38322,10.0,1.0,0.0,71.31658,235.1417,6821.289567,3.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
94,1587.0,0.0,75.0,79322.08,8.127926454,10.0,0.0,0.0,5.105265612,184.993915,819.3644961,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
95,6287.0,1.0,82.0,36514.64,11.42327,17.0,2.0,0.0,64.29998,232.6378,6217.92046,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
96,8885.0,0.0,60.0,47386.97,6.537862,11.0,1.0,0.0,54.28949,164.9715,5218.998099,3.0,3.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
97,4337.0,8.0,23.0,130732.2,4.999319,13.0,0.0,0.0,6.186286,150.007,1165.027263,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
